category_class	count_descendants
MONDO:0011655	2
MONDO:0011654	0
MONDO:0011653	0
MONDO:0011652	2
MONDO:0011651	0
MONDO:0011648	0
MONDO:0011647	0
MONDO:0011646	0
MONDO:0011644	0
MONDO:0011642	0
MONDO:0011641	0
MONDO:0011640	0
MONDO:0011639	0
MONDO:0011638	0
MONDO:0011637	0
MONDO:0011636	0
MONDO:0011635	0
MONDO:0011634	5
MONDO:0011633	0
MONDO:0011632	0
MONDO:0011631	0
MONDO:0011630	0
MONDO:0011629	0
MONDO:0011628	0
MONDO:0011626	0
MONDO:0011625	0
MONDO:0011624	0
MONDO:0011621	0
MONDO:0011620	0
MONDO:0011619	0
MONDO:0011618	0
MONDO:0011617	0
MONDO:0011616	0
MONDO:0011615	0
MONDO:0011614	0
MONDO:0011613	0
MONDO:0011612	5
MONDO:0011611	0
MONDO:0011610	3
MONDO:0011606	0
MONDO:0011605	0
MONDO:0011604	0
MONDO:0011603	0
MONDO:0011602	0
MONDO:0011601	0
MONDO:0011600	0
MONDO:0011599	0
MONDO:0011595	0
MONDO:0011594	0
MONDO:0011593	0
MONDO:0011592	0
MONDO:0011591	0
MONDO:0011590	0
MONDO:0011589	0
MONDO:0011588	0
MONDO:0011587	0
MONDO:0011586	0
MONDO:0011585	0
MONDO:0011584	0
MONDO:0011583	6
MONDO:0011582	0
MONDO:0011581	1
MONDO:0011580	0
MONDO:0011579	0
MONDO:0011578	0
MONDO:0011577	2
MONDO:0011576	0
MONDO:0011575	0
MONDO:0011574	0
MONDO:0011571	0
MONDO:0011570	0
MONDO:0011569	0
MONDO:0011568	0
MONDO:0011567	0
MONDO:0011566	0
MONDO:0011565	0
MONDO:0011564	0
MONDO:0011563	0
MONDO:0011562	0
MONDO:0011561	0
MONDO:0011559	1
MONDO:0011558	0
MONDO:0011557	0
MONDO:0011555	2
MONDO:0011553	0
MONDO:0011552	0
MONDO:0011551	0
MONDO:0011550	0
MONDO:0011549	0
MONDO:0011548	0
MONDO:0011547	0
MONDO:0011546	0
MONDO:0011545	0
MONDO:0011544	0
MONDO:0011541	0
MONDO:0011540	0
MONDO:0011539	0
MONDO:0011538	0
MONDO:0011537	0
MONDO:0011536	0
MONDO:0011535	0
MONDO:0011534	0
MONDO:0011533	0
MONDO:0011532	0
MONDO:0011531	0
MONDO:0011530	0
MONDO:0011529	0
MONDO:0011528	0
MONDO:0011527	0
MONDO:0011525	0
MONDO:0011524	0
MONDO:0011523	0
MONDO:0011522	0
MONDO:0011521	0
MONDO:0011519	0
MONDO:0011518	0
MONDO:0011517	0
MONDO:0011516	0
MONDO:0011514	0
MONDO:0011513	0
MONDO:0011512	4
MONDO:0011511	0
MONDO:0011510	0
MONDO:0011509	0
MONDO:0011508	0
MONDO:0011507	0
MONDO:0011506	0
MONDO:0011505	0
MONDO:0011504	0
MONDO:0011503	0
MONDO:0011502	0
MONDO:0011501	0
MONDO:0011500	1
MONDO:0011497	0
MONDO:0011496	0
MONDO:0011494	0
MONDO:0011493	0
MONDO:0011492	0
MONDO:0011490	0
MONDO:0011489	0
MONDO:0011488	0
MONDO:0011487	0
MONDO:0011486	0
MONDO:0011485	0
MONDO:0011484	0
MONDO:0011483	0
MONDO:0011482	0
MONDO:0011481	0
MONDO:0011480	0
MONDO:0011479	0
MONDO:0011478	0
MONDO:0011477	0
MONDO:0011476	3
MONDO:0011475	0
MONDO:0011474	0
MONDO:0011473	0
MONDO:0011472	0
MONDO:0011471	0
MONDO:0011470	0
MONDO:0011468	1
MONDO:0011466	0
MONDO:0011465	0
MONDO:0011464	0
MONDO:0011463	0
MONDO:0011462	0
MONDO:0011461	0
MONDO:0011460	0
MONDO:0011459	0
MONDO:0011458	0
MONDO:0011457	3
MONDO:0011456	0
MONDO:0011455	0
MONDO:0011454	0
MONDO:0011453	0
MONDO:0011452	0
MONDO:0011451	0
MONDO:0011450	0
MONDO:0011449	0
MONDO:0011448	0
MONDO:0011446	0
MONDO:0011445	0
MONDO:0011444	0
MONDO:0011443	0
MONDO:0011442	0
MONDO:0011441	0
MONDO:0011439	0
MONDO:0011438	1
MONDO:0011437	0
MONDO:0011436	0
MONDO:0011435	0
MONDO:0011433	0
MONDO:0011432	0
MONDO:0011431	0
MONDO:0011430	0
MONDO:0011429	12
MONDO:0011428	0
MONDO:0011426	0
MONDO:0011425	0
MONDO:0011424	0
MONDO:0011423	0
MONDO:0011422	0
MONDO:0011421	0
MONDO:0011420	0
MONDO:0011419	0
MONDO:0011417	0
MONDO:0011416	0
MONDO:0011415	0
MONDO:0011414	2
MONDO:0011413	0
MONDO:0011412	0
MONDO:0011411	0
MONDO:0011410	0
MONDO:0011408	0
MONDO:0011407	0
MONDO:0011406	0
MONDO:0011405	0
MONDO:0011404	0
MONDO:0011403	0
MONDO:0011402	0
MONDO:0011401	0
MONDO:0011400	0
MONDO:0011399	7
MONDO:0011398	0
MONDO:0011397	0
MONDO:0011396	0
MONDO:0011395	0
MONDO:0011393	0
MONDO:0011392	0
MONDO:0011391	3
MONDO:0011390	0
MONDO:0011389	0
MONDO:0011385	3
MONDO:0011383	0
MONDO:0011382	1
MONDO:0011381	0
MONDO:0011377	0
MONDO:0011376	0
MONDO:0011375	1
MONDO:0011374	0
MONDO:0011372	0
MONDO:0011371	0
MONDO:0011370	0
MONDO:0011369	0
MONDO:0011368	0
MONDO:0011367	0
MONDO:0011366	37
MONDO:0011365	0
MONDO:0011364	0
MONDO:0011363	0
MONDO:0011362	0
MONDO:0011361	0
MONDO:0011360	0
MONDO:0011359	0
MONDO:0011358	0
MONDO:0011357	0
MONDO:0011356	0
MONDO:0011355	0
MONDO:0011354	0
MONDO:0011353	0
MONDO:0011352	0
MONDO:0011351	0
MONDO:0011350	0
MONDO:0011349	0
MONDO:0011348	43
MONDO:0011347	0
MONDO:0011346	0
MONDO:0011345	0
MONDO:0011344	0
MONDO:0011343	0
MONDO:0011342	0
MONDO:0011341	0
MONDO:0011340	0
MONDO:0011339	0
MONDO:0011338	0
MONDO:0011337	0
MONDO:0011336	0
MONDO:0011335	0
MONDO:0011334	0
MONDO:0011332	0
MONDO:0011331	0
MONDO:0011330	0
MONDO:0011327	0
MONDO:0011326	0
MONDO:0011325	0
MONDO:0011323	0
MONDO:0011322	0
MONDO:0011321	0
MONDO:0011320	0
MONDO:0011318	0
MONDO:0011317	0
MONDO:0011316	0
MONDO:0011315	0
MONDO:0011313	0
MONDO:0011312	0
MONDO:0011310	0
MONDO:0011309	0
MONDO:0011308	0
MONDO:0011307	0
MONDO:0011306	0
MONDO:0011305	0
MONDO:0011304	0
MONDO:0011303	0
MONDO:0011301	0
MONDO:0011300	0
MONDO:0011299	0
MONDO:0011298	0
MONDO:0011297	0
MONDO:0011296	0
MONDO:0011295	0
MONDO:0011294	0
MONDO:0011291	0
MONDO:0011290	0
MONDO:0011289	0
MONDO:0011288	0
MONDO:0011287	0
MONDO:0011286	0
MONDO:0011285	0
MONDO:0011284	2
MONDO:0011283	0
MONDO:0011282	0
MONDO:0011281	0
MONDO:0011279	0
MONDO:0011276	0
MONDO:0011275	0
MONDO:0011274	0
MONDO:0011273	0
MONDO:0011272	0
MONDO:0011271	1
MONDO:0011270	0
MONDO:0011269	0
MONDO:0011268	0
MONDO:0011267	0
MONDO:0011266	0
MONDO:0011265	0
MONDO:0011264	0
MONDO:0011263	0
MONDO:0011262	0
MONDO:0011261	0
MONDO:0011260	0
MONDO:0011259	0
MONDO:0011258	0
MONDO:0011257	0
MONDO:0011256	0
MONDO:0011255	0
MONDO:0011254	0
MONDO:0011253	0
MONDO:0011252	0
MONDO:0011251	0
MONDO:0011250	0
MONDO:0011249	0
MONDO:0011248	0
MONDO:0011247	0
MONDO:0011246	0
MONDO:0011245	0
MONDO:0011244	0
MONDO:0011243	0
MONDO:0011242	0
MONDO:0011241	0
MONDO:0011240	0
MONDO:0011239	0
MONDO:0011238	0
MONDO:0011236	0
MONDO:0011235	0
MONDO:0011234	0
MONDO:0011233	0
MONDO:0011232	0
MONDO:0011231	0
MONDO:0011230	0
MONDO:0011229	0
MONDO:0011228	0
MONDO:0011227	0
MONDO:0011226	0
MONDO:0011225	0
MONDO:0011224	1
MONDO:0011223	0
MONDO:0011221	0
MONDO:0011220	0
MONDO:0011219	0
MONDO:0011218	0
MONDO:0011217	0
MONDO:0011216	0
MONDO:0011215	0
MONDO:0011214	0
MONDO:0011213	0
MONDO:0011212	0
MONDO:0011211	0
MONDO:0011210	0
MONDO:0011209	0
MONDO:0011208	0
MONDO:0011206	0
MONDO:0011205	0
MONDO:0011203	0
MONDO:0011202	0
MONDO:0011201	0
MONDO:0011200	0
MONDO:0011199	0
MONDO:0011198	0
MONDO:0011197	0
MONDO:0011196	0
MONDO:0011195	0
MONDO:0011194	0
MONDO:0011193	0
MONDO:0011192	0
MONDO:0011191	0
MONDO:0011190	0
MONDO:0011189	0
MONDO:0011188	0
MONDO:0011187	0
MONDO:0011186	0
MONDO:0011185	0
MONDO:0011184	0
MONDO:0011183	0
MONDO:0011182	2
MONDO:0011181	0
MONDO:0011180	0
MONDO:0011178	0
MONDO:0011177	0
MONDO:0011176	0
MONDO:0011175	0
MONDO:0011174	0
MONDO:0011173	0
MONDO:0011172	0
MONDO:0011171	0
MONDO:0011170	0
MONDO:0011169	0
MONDO:0011166	0
MONDO:0011165	0
MONDO:0011162	0
MONDO:0011161	0
MONDO:0011160	0
MONDO:0011159	0
MONDO:0011158	0
MONDO:0011157	0
MONDO:0011156	0
MONDO:0011155	0
MONDO:0011154	0
MONDO:0011153	3
MONDO:0011152	0
MONDO:0011151	0
MONDO:0011150	0
MONDO:0011149	0
MONDO:0011148	0
MONDO:0011147	2
MONDO:0011146	0
MONDO:0011145	0
MONDO:0011144	0
MONDO:0011143	0
MONDO:0011142	2
MONDO:0011141	0
MONDO:0011139	0
MONDO:0011137	0
MONDO:0011136	0
MONDO:0011135	0
MONDO:0011134	0
MONDO:0011133	0
MONDO:0011132	0
MONDO:0011131	0
MONDO:0011130	0
MONDO:0011129	0
MONDO:0011128	3
MONDO:0011126	0
MONDO:0011125	0
MONDO:0011124	0
MONDO:0011122	9
MONDO:0011121	0
MONDO:0011120	0
MONDO:0011119	10
MONDO:0011118	0
MONDO:0011117	0
MONDO:0011116	0
MONDO:0011115	0
MONDO:0011114	2
MONDO:0011113	0
MONDO:0011112	0
MONDO:0011110	0
MONDO:0011109	0
MONDO:0011107	0
MONDO:0011106	0
MONDO:0011105	0
MONDO:0011104	0
MONDO:0011103	0
MONDO:0011102	0
MONDO:0011101	0
MONDO:0011100	0
MONDO:0011099	1
MONDO:0011098	0
MONDO:0011097	0
MONDO:0011096	8
MONDO:0011095	0
MONDO:0011094	0
MONDO:0011093	0
MONDO:0011092	0
MONDO:0011091	0
MONDO:0011090	1
MONDO:0011089	0
MONDO:0011088	1
MONDO:0011087	0
MONDO:0011086	0
MONDO:0011085	0
MONDO:0011083	0
MONDO:0011082	0
MONDO:0011081	0
MONDO:0011080	0
MONDO:0011079	0
MONDO:0011078	0
MONDO:0011077	0
MONDO:0011076	0
MONDO:0011075	0
MONDO:0011074	0
MONDO:0011073	0
MONDO:0011072	0
MONDO:0011071	2
MONDO:0011070	0
MONDO:0011069	0
MONDO:0011067	0
MONDO:0011066	0
MONDO:0011065	0
MONDO:0011064	0
MONDO:0011063	0
MONDO:0011062	0
MONDO:0011061	0
MONDO:0011060	47
MONDO:0011059	0
MONDO:0011058	0
MONDO:0011057	89
MONDO:0011056	0
MONDO:0011055	0
MONDO:0011054	0
MONDO:0011053	0
MONDO:0011052	0
MONDO:0011051	0
MONDO:0011050	0
MONDO:0011049	0
MONDO:0011048	0
MONDO:0011047	0
MONDO:0011046	0
MONDO:0011045	0
MONDO:0011044	0
MONDO:0011043	0
MONDO:0011042	0
MONDO:0011041	0
MONDO:0011040	0
MONDO:0011039	0
MONDO:0011038	0
MONDO:0011036	0
MONDO:0011035	1
MONDO:0011034	0
MONDO:0011032	0
MONDO:0011031	0
MONDO:0011030	0
MONDO:0011029	0
MONDO:0011028	0
MONDO:0011027	0
MONDO:0011026	1
MONDO:0011025	0
MONDO:0011024	0
MONDO:0011023	2
MONDO:0011022	0
MONDO:0011021	0
MONDO:0011020	0
MONDO:0011019	0
MONDO:0011018	0
MONDO:0011017	0
MONDO:0011015	0
MONDO:0011014	4
MONDO:0011013	0
MONDO:0011012	0
MONDO:0011011	0
MONDO:0011010	0
MONDO:0011009	0
MONDO:0011008	0
MONDO:0011007	0
MONDO:0011006	0
MONDO:0011005	0
MONDO:0011004	0
MONDO:0011003	0
MONDO:0011002	0
MONDO:0011001	0
MONDO:0011000	0
MONDO:0010999	0
MONDO:0010998	0
MONDO:0010997	0
MONDO:0010996	0
MONDO:0010995	0
MONDO:0010993	0
MONDO:0010992	0
MONDO:0010991	0
MONDO:0010989	0
MONDO:0010988	0
MONDO:0010987	0
MONDO:0010986	0
MONDO:0010985	0
MONDO:0010984	0
MONDO:0010983	0
MONDO:0010982	0
MONDO:0010981	0
MONDO:0010980	0
MONDO:0010979	4
MONDO:0010978	0
MONDO:0010977	0
MONDO:0010976	0
MONDO:0010974	0
MONDO:0010973	0
MONDO:0010972	0
MONDO:0010971	0
MONDO:0010970	0
MONDO:0010969	0
MONDO:0010968	0
MONDO:0010967	0
MONDO:0010966	0
MONDO:0010965	0
MONDO:0010964	0
MONDO:0010963	0
MONDO:0010962	0
MONDO:0010961	0
MONDO:0010960	0
MONDO:0010959	0
MONDO:0010958	0
MONDO:0010956	0
MONDO:0010955	0
MONDO:0010954	0
MONDO:0010953	0
MONDO:0010952	0
MONDO:0010951	0
MONDO:0010949	0
MONDO:0010948	0
MONDO:0010947	0
MONDO:0010946	0
MONDO:0010945	0
MONDO:0010944	0
MONDO:0010941	0
MONDO:0010939	0
MONDO:0010938	0
MONDO:0010937	0
MONDO:0010936	0
MONDO:0010933	0
MONDO:0010932	0
MONDO:0010931	0
MONDO:0010930	0
MONDO:0010929	0
MONDO:0010928	0
MONDO:0010927	0
MONDO:0010926	0
MONDO:0010925	0
MONDO:0010924	2
MONDO:0010923	0
MONDO:0010922	0
MONDO:0010921	0
MONDO:0010920	1
MONDO:0010919	0
MONDO:0010917	0
MONDO:0010916	0
MONDO:0010915	0
MONDO:0010914	0
MONDO:0010913	0
MONDO:0010912	0
MONDO:0010911	0
MONDO:0010910	0
MONDO:0010909	0
MONDO:0010908	3
MONDO:0010907	0
MONDO:0010906	0
MONDO:0010905	0
MONDO:0010904	0
MONDO:0010903	0
MONDO:0010902	0
MONDO:0010901	0
MONDO:0010900	0
MONDO:0010899	0
MONDO:0010898	0
MONDO:0010897	0
MONDO:0010896	0
MONDO:0010895	0
MONDO:0010894	0
MONDO:0010891	0
MONDO:0010890	0
MONDO:0010889	0
MONDO:0010888	1
MONDO:0010887	0
MONDO:0010886	0
MONDO:0010885	0
MONDO:0010884	0
MONDO:0010883	0
MONDO:0010882	0
MONDO:0010881	0
MONDO:0010880	0
MONDO:0010879	0
MONDO:0010878	0
MONDO:0010877	0
MONDO:0010876	0
MONDO:0010875	0
MONDO:0010874	0
MONDO:0010873	0
MONDO:0010872	0
MONDO:0010871	0
MONDO:0010870	0
MONDO:0010869	0
MONDO:0010868	0
MONDO:0010867	0
MONDO:0010866	1
MONDO:0010865	0
MONDO:0010860	0
MONDO:0010858	0
MONDO:0010857	1
MONDO:0010856	0
MONDO:0010855	0
MONDO:0010854	0
MONDO:0010852	0
MONDO:0010851	0
MONDO:0010850	0
MONDO:0010849	0
MONDO:0010848	0
MONDO:0010847	0
MONDO:0010846	0
MONDO:0010844	0
MONDO:0010842	0
MONDO:0010841	0
MONDO:0010840	0
MONDO:0010839	0
MONDO:0010838	0
MONDO:0010837	9
MONDO:0010836	0
MONDO:0010835	0
MONDO:0010832	0
MONDO:0010831	1
MONDO:0010830	1
MONDO:0010829	0
MONDO:0010828	0
MONDO:0010827	0
MONDO:0010826	1
MONDO:0010825	0
MONDO:0010824	0
MONDO:0010823	0
MONDO:0010822	0
MONDO:0010821	0
MONDO:0010820	0
MONDO:0010819	0
MONDO:0010818	0
MONDO:0010817	0
MONDO:0010816	0
MONDO:0010815	0
MONDO:0010814	0
MONDO:0010813	0
MONDO:0010812	0
MONDO:0010811	0
MONDO:0010810	0
MONDO:0010809	0
MONDO:0010808	0
MONDO:0010807	0
MONDO:0010806	0
MONDO:0010805	0
MONDO:0010803	0
MONDO:0010802	0
MONDO:0010801	0
MONDO:0010800	0
MONDO:0010799	0
MONDO:0010798	0
MONDO:0010797	0
MONDO:0010796	0
MONDO:0010795	5
MONDO:0010794	0
MONDO:0010793	0
MONDO:0010792	0
MONDO:0010791	0
MONDO:0010790	0
MONDO:0010789	10
MONDO:0010788	1
MONDO:0010787	0
MONDO:0010786	0
MONDO:0010785	0
MONDO:0010784	0
MONDO:0010782	0
MONDO:0010781	0
MONDO:0010780	0
MONDO:0010779	1
MONDO:0010778	0
MONDO:0010777	0
MONDO:0010776	0
MONDO:0010775	0
MONDO:0010774	0
MONDO:0010773	0
MONDO:0010772	0
MONDO:0010771	1
MONDO:0010770	0
MONDO:0010769	0
MONDO:0010768	2
MONDO:0010767	0
MONDO:0010765	12
MONDO:0010764	0
MONDO:0010763	0
MONDO:0010762	0
MONDO:0010761	0
MONDO:0010759	0
MONDO:0010758	0
MONDO:0010757	0
MONDO:0010756	0
MONDO:0010755	0
MONDO:0010754	0
MONDO:0010753	0
MONDO:0010752	0
MONDO:0010751	0
MONDO:0010750	0
MONDO:0010749	0
MONDO:0010748	0
MONDO:0010747	0
MONDO:0010746	0
MONDO:0010745	0
MONDO:0010744	0
MONDO:0010743	0
MONDO:0010742	0
MONDO:0010741	0
MONDO:0010740	0
MONDO:0010739	0
MONDO:0010738	0
MONDO:0010737	0
MONDO:0010736	0
MONDO:0010735	0
MONDO:0010734	0
MONDO:0010733	0
MONDO:0010732	0
MONDO:0010731	2
MONDO:0010730	0
MONDO:0010729	0
MONDO:0010728	0
MONDO:0010727	0
MONDO:0010726	0
MONDO:0010725	0
MONDO:0010723	0
MONDO:0010722	0
MONDO:0010721	0
MONDO:0010720	0
MONDO:0010719	0
MONDO:0010718	0
MONDO:0010717	0
MONDO:0010716	0
MONDO:0010714	5
MONDO:0010713	0
MONDO:0010712	0
MONDO:0010711	0
MONDO:0010710	0
MONDO:0010709	0
MONDO:0010708	0
MONDO:0010707	0
MONDO:0010706	1
MONDO:0010704	0
MONDO:0010703	0
MONDO:0010702	0
MONDO:0010700	0
MONDO:0010699	0
MONDO:0010698	0
MONDO:0010697	0
MONDO:0010696	0
MONDO:0010695	0
MONDO:0010694	0
MONDO:0010693	0
MONDO:0010692	0
MONDO:0010691	0
MONDO:0010690	0
MONDO:0010689	0
MONDO:0010688	0
MONDO:0010687	0
MONDO:0010686	0
MONDO:0010685	0
MONDO:0010684	1
MONDO:0010683	2
MONDO:0010681	0
MONDO:0010680	3
MONDO:0010679	0
MONDO:0010678	0
MONDO:0010677	0
MONDO:0010676	0
MONDO:0010675	0
MONDO:0010674	2
MONDO:0010673	0
MONDO:0010672	3
MONDO:0010671	0
MONDO:0010670	0
MONDO:0010669	0
MONDO:0010668	0
MONDO:0010667	0
MONDO:0010665	0
MONDO:0010664	0
MONDO:0010663	0
MONDO:0010662	0
MONDO:0010661	0
MONDO:0010660	0
MONDO:0010659	0
MONDO:0010658	0
MONDO:0010657	0
MONDO:0010656	0
MONDO:0010655	0
MONDO:0010654	0
MONDO:0010653	4
MONDO:0010652	0
MONDO:0010651	0
MONDO:0010650	0
MONDO:0010649	0
MONDO:0010648	0
MONDO:0010647	0
MONDO:0010646	0
MONDO:0010645	0
MONDO:0010644	0
MONDO:0010643	149
MONDO:0010642	0
MONDO:0010641	1
MONDO:0010639	0
MONDO:0010638	0
MONDO:0010637	0
MONDO:0010636	0
MONDO:0010635	0
MONDO:0010634	1
MONDO:0010633	0
MONDO:0010632	0
MONDO:0010631	0
MONDO:0010630	0
MONDO:0010629	0
MONDO:0010628	0
MONDO:0010627	2
MONDO:0010626	0
MONDO:0010625	0
MONDO:0010623	0
MONDO:0010622	1
MONDO:0010621	0
MONDO:0010620	0
MONDO:0010619	0
MONDO:0010618	0
MONDO:0010617	0
MONDO:0010615	1
MONDO:0010614	0
MONDO:0010613	5
MONDO:0010612	0
MONDO:0010611	0
MONDO:0010610	0
MONDO:0010608	0
MONDO:0010607	0
MONDO:0010606	0
MONDO:0010605	0
MONDO:0010604	4
MONDO:0010603	0
MONDO:0010602	5
MONDO:0010600	0
MONDO:0010599	0
MONDO:0010598	0
MONDO:0010597	0
MONDO:0010596	0
MONDO:0010592	0
MONDO:0010591	0
MONDO:0010590	0
MONDO:0010589	0
MONDO:0010588	0
MONDO:0010587	0
MONDO:0010586	0
MONDO:0010585	0
MONDO:0010584	1
MONDO:0010583	0
MONDO:0010581	0
MONDO:0010580	0
MONDO:0010579	0
MONDO:0010578	0
MONDO:0010577	0
MONDO:0010576	0
MONDO:0010575	0
MONDO:0010574	0
MONDO:0010573	0
MONDO:0010572	0
MONDO:0010571	0
MONDO:0010570	0
MONDO:0010569	0
MONDO:0010568	0
MONDO:0010567	0
MONDO:0010566	0
MONDO:0010565	0
MONDO:0010564	0
MONDO:0010563	0
MONDO:0010562	0
MONDO:0010561	0
MONDO:0010560	0
MONDO:0010559	0
MONDO:0010558	0
MONDO:0010557	2
MONDO:0010556	2
MONDO:0010555	0
MONDO:0010554	0
MONDO:0010553	0
MONDO:0010552	0
MONDO:0010551	0
MONDO:0010550	0
MONDO:0010549	0
MONDO:0010548	0
MONDO:0010547	0
MONDO:0010546	0
MONDO:0010545	0
MONDO:0010544	0
MONDO:0010543	0
MONDO:0010542	0
MONDO:0010541	0
MONDO:0010540	0
MONDO:0010539	0
MONDO:0010538	0
MONDO:0010537	0
MONDO:0010536	0
MONDO:0010535	1
MONDO:0010534	0
MONDO:0010533	0
MONDO:0010532	0
MONDO:0010531	0
MONDO:0010529	0
MONDO:0010528	2
MONDO:0010526	0
MONDO:0010525	0
MONDO:0010524	0
MONDO:0010523	0
MONDO:0010522	0
MONDO:0010521	0
MONDO:0010520	0
MONDO:0010519	0
MONDO:0010518	0
MONDO:0010517	0
MONDO:0010516	0
MONDO:0010515	0
MONDO:0010514	0
MONDO:0010512	0
MONDO:0010511	0
MONDO:0010510	0
MONDO:0010509	0
MONDO:0010508	0
MONDO:0010507	0
MONDO:0010506	0
MONDO:0010505	0
MONDO:0010504	0
MONDO:0010503	0
MONDO:0010502	0
MONDO:0010501	0
MONDO:0010500	0
MONDO:0010499	0
MONDO:0010498	0
MONDO:0010497	0
MONDO:0010496	0
MONDO:0010495	0
MONDO:0010494	0
MONDO:0010493	0
MONDO:0010492	0
MONDO:0010491	0
MONDO:0010490	0
MONDO:0010489	0
MONDO:0010488	0
MONDO:0010487	0
MONDO:0010486	0
MONDO:0010485	0
MONDO:0010484	0
MONDO:0010483	0
MONDO:0010482	0
MONDO:0010481	20
MONDO:0010480	0
MONDO:0010479	0
MONDO:0010478	0
MONDO:0010477	0
MONDO:0010476	0
MONDO:0010475	0
MONDO:0010474	0
MONDO:0010473	0
MONDO:0010472	0
MONDO:0010471	0
MONDO:0010468	0
MONDO:0010467	0
MONDO:0010466	0
MONDO:0010465	0
MONDO:0010464	0
MONDO:0010463	0
MONDO:0010462	0
MONDO:0010461	0
MONDO:0010460	0
MONDO:0010459	0
MONDO:0010458	0
MONDO:0010457	0
MONDO:0010456	0
MONDO:0010455	0
MONDO:0010454	0
MONDO:0010453	0
MONDO:0010452	0
MONDO:0010451	0
MONDO:0010450	0
MONDO:0010448	0
MONDO:0010447	0
MONDO:0010446	0
MONDO:0010444	0
MONDO:0010443	0
MONDO:0010442	0
MONDO:0010441	0
MONDO:0010439	0
MONDO:0010438	0
MONDO:0010437	0
MONDO:0010436	1
MONDO:0010435	0
MONDO:0010434	7
MONDO:0010432	0
MONDO:0010431	0
MONDO:0010430	0
MONDO:0010429	0
MONDO:0010428	0
MONDO:0010427	0
MONDO:0010426	0
MONDO:0010425	0
MONDO:0010424	0
MONDO:0010423	0
MONDO:0010422	0
MONDO:0010421	0
MONDO:0010420	0
MONDO:0010418	0
MONDO:0010417	0
MONDO:0010416	0
MONDO:0010415	0
MONDO:0010414	0
MONDO:0010413	0
MONDO:0010412	0
MONDO:0010411	0
MONDO:0010410	0
MONDO:0010409	0
MONDO:0010408	0
MONDO:0010407	0
MONDO:0010406	0
MONDO:0010405	0
MONDO:0010404	0
MONDO:0010403	0
MONDO:0010402	0
MONDO:0010401	0
MONDO:0010400	0
MONDO:0010399	0
MONDO:0010398	0
MONDO:0010397	0
MONDO:0010396	0
MONDO:0010395	2
MONDO:0010393	0
MONDO:0010392	0
MONDO:0010391	0
MONDO:0010390	0
MONDO:0010388	0
MONDO:0010386	0
MONDO:0010385	0
MONDO:0010384	0
MONDO:0010383	4
MONDO:0010382	0
MONDO:0010381	0
MONDO:0010380	0
MONDO:0010379	0
MONDO:0010378	0
MONDO:0010377	0
MONDO:0010375	0
MONDO:0010374	0
MONDO:0010373	0
MONDO:0010371	0
MONDO:0010370	0
MONDO:0010369	0
MONDO:0010367	0
MONDO:0010366	0
MONDO:0010365	0
MONDO:0010364	0
MONDO:0010363	0
MONDO:0010362	0
MONDO:0010361	0
MONDO:0010360	0
MONDO:0010359	0
MONDO:0010358	0
MONDO:0010356	0
MONDO:0010355	0
MONDO:0010354	0
MONDO:0010353	0
MONDO:0010352	0
MONDO:0010351	0
MONDO:0010350	0
MONDO:0010349	0
MONDO:0010347	0
MONDO:0010344	0
MONDO:0010339	0
MONDO:0010338	0
MONDO:0010337	0
MONDO:0010336	0
MONDO:0010335	0
MONDO:0010334	0
MONDO:0010333	0
MONDO:0010332	0
MONDO:0010329	0
MONDO:0010328	0
MONDO:0010327	3
MONDO:0010326	0
MONDO:0010325	0
MONDO:0010324	0
MONDO:0010323	0
MONDO:0010322	0
MONDO:0010320	0
MONDO:0010319	0
MONDO:0010318	0
MONDO:0010317	0
MONDO:0010316	0
MONDO:0010315	0
MONDO:0010314	0
MONDO:0010313	0
MONDO:0010312	0
MONDO:0010311	1
MONDO:0010310	0
MONDO:0010309	0
MONDO:0010308	1
MONDO:0010307	0
MONDO:0010306	0
MONDO:0010305	0
MONDO:0010302	0
MONDO:0010300	0
MONDO:0010299	0
MONDO:0010298	1
MONDO:0010297	0
MONDO:0010296	0
MONDO:0010295	0
MONDO:0010294	0
MONDO:0010293	2
MONDO:0010292	0
MONDO:0010290	0
MONDO:0010289	0
MONDO:0010288	0
MONDO:0010287	0
MONDO:0010286	0
MONDO:0010285	0
MONDO:0010284	0
MONDO:0010283	2
MONDO:0010281	0
MONDO:0010280	0
MONDO:0010279	0
MONDO:0010278	0
MONDO:0010277	0
MONDO:0010276	0
MONDO:0010275	0
MONDO:0010274	0
MONDO:0010273	0
MONDO:0010271	0
MONDO:0010270	0
MONDO:0010269	0
MONDO:0010268	0
MONDO:0010267	0
MONDO:0010266	0
MONDO:0010265	0
MONDO:0010264	1
MONDO:0010263	1
MONDO:0010262	0
MONDO:0010261	0
MONDO:0010260	0
MONDO:0010259	0
MONDO:0010258	0
MONDO:0010257	0
MONDO:0010256	0
MONDO:0010252	0
MONDO:0010251	0
MONDO:0010250	0
MONDO:0010248	0
MONDO:0010247	0
MONDO:0010246	0
MONDO:0010245	0
MONDO:0010244	0
MONDO:0010243	0
MONDO:0010242	0
MONDO:0010241	0
MONDO:0010239	0
MONDO:0010238	0
MONDO:0010237	0
MONDO:0010236	0
MONDO:0010235	0
MONDO:0010233	0
MONDO:0010232	0
MONDO:0010231	0
MONDO:0010230	0
MONDO:0010229	0
MONDO:0010228	0
MONDO:0010227	0
